logp	R	ID
0.624563	0.058	2130
0.621125	0.058	2131
0.620026	0.058	2132
0.619897	0.058	2133
0.617384	0.059	2134
0.615458	0.059	2135
0.615394	0.059	2136
0.614689	0.059	2137
0.613538	0.059	2138
0.611433	0.059	2139
0.608764	0.06	2140
0.607307	0.06	2141
0.597889	0.061	2142
0.590333	0.062	2143
0.58855	0.062	2144
0.587043	0.062	2145
0.583475	0.063	2146
0.582441	0.063	2147
0.581348	0.063	2148
0.581144	0.063	2149
0.579409	0.063	2150
0.5769	0.063	2151
0.576873	0.063	2152
0.576632	0.064	2153
0.570338	0.064	2154
0.568254	0.065	2155
0.555077	0.066	2156
0.54807	0.067	2157
0.547495	0.067	2158
0.54715	0.067	2159
0.546805	0.067	2160
0.53949	0.068	2161
0.53372	0.069	2162
0.528895	0.069	2163
0.528615	0.069	2164
0.528336	0.07	2165
0.521171	0.07	2166
0.514521	0.071	2167
0.509402	0.072	2168
0.50687	0.072	2169
0.505562	0.073	2170
0.505454	0.073	2171
0.505292	0.073	2172
0.503301	0.073	2173
0.501297	0.073	2174
0.497522	0.074	2175
0.496138	0.074	2176
0.495003	0.074	2177
0.49428	0.074	2178
0.493697	0.074	2179
0.492216	0.074	2180
0.491899	0.074	2181
0.491107	0.074	2182
0.482719	0.076	2183
0.480898	0.076	2184
0.47986	0.076	2185
0.468444	0.078	2186
0.460788	0.079	2187
0.459328	0.079	2188
0.458373	0.079	2189
0.456718	0.079	2190
0.452422	0.08	2191
0.448503	0.081	2192
0.44766	0.081	2193
0.447264	0.081	2194
0.44677	0.081	2195
0.442145	0.081	2196
0.441851	0.081	2197
0.435218	0.082	2198
0.433134	0.083	2199
0.432022	0.083	2200
0.431829	0.083	2201
0.430188	0.083	2202
0.427448	0.084	2203
0.425722	0.084	2204
0.423142	0.084	2205
0.422618	0.084	2206
0.421047	0.085	2207
0.419907	0.085	2208
0.419717	0.085	2209
0.417018	0.085	2210
0.410667	0.086	2211
0.410198	0.086	2212
0.409684	0.086	2213
0.408096	0.087	2214
0.407966	0.087	2215
0.402843	0.087	2216
0.400948	0.088	2217
0.400948	0.088	2218
0.399425	0.088	2219
0.397723	0.088	2220
0.397539	0.088	2221
0.396299	0.088	2222
0.394924	0.089	2223
0.388726	0.09	2224
0.387955	0.09	2225
0.379038	0.091	2226
0.378949	0.091	2227
0.378457	0.091	2228
0.3752	0.092	2229
0.3748	0.092	2230
0.374533	0.092	2231
0.374186	0.092	2232
0.370365	0.093	2233
0.367806	0.093	2234
0.366662	0.093	2235
0.366618	0.093	2236
0.362628	0.094	2237
0.360794	0.094	2238
0.360576	0.094	2239
0.35866	0.095	2240
0.353491	0.095	2241
0.352772	0.095	2242
0.349717	0.096	2243
0.341733	0.097	2244
0.336866	0.098	2245
0.335013	0.099	2246
0.323661	0.1	2247
0.318175	0.101	2248
0.317764	0.102	2249
0.314486	0.102	2250
0.312281	0.102	2251
0.311914	0.103	2252
0.311507	0.103	2253
0.311181	0.103	2254
0.311104	0.103	2255
0.310042	0.103	2256
0.308297	0.103	2257
0.300794	0.105	2258
0.294879	0.106	2259
0.293929	0.106	2260
0.290315	0.106	2261
0.287827	0.107	2262
0.287472	0.107	2263
0.286606	0.107	2264
0.285819	0.107	2265
0.284719	0.107	2266
0.273922	0.109	2267
0.270409	0.11	2268
0.269716	0.11	2269
0.267794	0.111	2270
0.26569	0.111	2271
0.264883	0.111	2272
0.258601	0.112	2273
0.256594	0.113	2274
0.252016	0.114	2275
0.251845	0.114	2276
0.249969	0.114	2277
0.240138	0.116	2278
0.238106	0.116	2279
0.2363	0.117	2280
0.234756	0.117	2281
0.232335	0.117	2282
0.231984	0.118	2283
0.219085	0.12	2284
0.216104	0.121	2285
0.215459	0.121	2286
0.214027	0.121	2287
0.213599	0.121	2288
0.213384	0.121	2289
0.211493	0.122	2290
0.209997	0.122	2291
0.209535	0.122	2292
0.208638	0.122	2293
0.208044	0.122	2294
0.208044	0.122	2295
0.206484	0.123	2296
0.205069	0.123	2297
0.202705	0.123	2298
0.198033	0.124	2299
0.197998	0.124	2300
0.195185	0.125	2301
0.193041	0.125	2302
0.192728	0.125	2303
0.192137	0.126	2304
0.189604	0.126	2305
0.1895	0.126	2306
0.189015	0.126	2307
0.187252	0.127	2308
0.184665	0.127	2309
0.183977	0.127	2310
0.183152	0.127	2311
0.175221	0.129	2312
0.174847	0.129	2313
0.171184	0.13	2314
0.170506	0.13	2315
0.169797	0.13	2316
0.168548	0.131	2317
0.168211	0.131	2318
0.167638	0.131	2319
0.166258	0.131	2320
0.165452	0.131	2321
0.165149	0.131	2322
0.159061	0.133	2323
0.158528	0.133	2324
0.157962	0.133	2325
0.155138	0.133	2326
0.153019	0.134	2327
0.152754	0.134	2328
0.151796	0.134	2329
0.148369	0.135	2330
0.148303	0.135	2331
0.148007	0.135	2332
0.147876	0.135	2333
0.138988	0.137	2334
0.138988	0.137	2335
0.1385	0.137	2336
0.137527	0.137	2337
0.135065	0.138	2338
0.130615	0.139	2339
0.127566	0.14	2340
0.127053	0.14	2341
0.126669	0.14	2342
0.124113	0.14	2343
0.123124	0.141	2344
0.119722	0.141	2345
0.118391	0.142	2346
0.118327	0.142	2347
0.11722	0.142	2348
0.114315	0.143	2349
0.113968	0.143	2350
0.113811	0.143	2351
0.113401	0.143	2352
0.112898	0.143	2353
0.111546	0.143	2354
0.109757	0.144	2355
0.106723	0.144	2356
0.106442	0.144	2357
0.106223	0.144	2358
0.105911	0.145	2359
0.104883	0.145	2360
0.104851	0.145	2361
0.103637	0.145	2362
0.102643	0.145	2363
0.102114	0.145	2364
0.101122	0.146	2365
0.099634	0.146	2366
0.09639	0.147	2367
0.094727	0.147	2368
0.093866	0.147	2369
0.090461	0.148	2370
0.08936	0.148	2371
0.089279	0.148	2372
0.085182	0.149	2373
0.083997	0.15	2374
0.083723	0.15	2375
0.080118	0.151	2376
0.079634	0.151	2377
0.077311	0.151	2378
0.077281	0.151	2379
0.076799	0.151	2380
0.076257	0.152	2381
0.072026	0.153	2382
0.065287	0.154	2383
0.064753	0.154	2384
0.063389	0.155	2385
0.06333	0.155	2386
0.057572	0.156	2387
0.056955	0.156	2388
0.056767	0.156	2389
0.056191	0.156	2390
0.056103	0.156	2391
0.048006	0.158	2392
0.047727	0.158	2393
0.046466	0.159	2394
0.046175	0.159	2395
0.045566	0.159	2396
0.044638	0.159	2397
0.040851	0.16	2398
0.040678	0.16	2399
0.04065	0.16	2400
0.03967	0.161	2401
0.03516	0.162	2402
0.033929	0.162	2403
0.033128	0.162	2404
0.032774	0.162	2405
0.032442	0.162	2406
0.030075	0.163	2407
0.028084	0.163	2408
0.027885	0.163	2409
0.024766	0.164	2410
0.023324	0.165	2411
0.022279	0.165	2412
0.020475	0.165	2413
0.018085	0.166	2414
0.01772	0.166	2415
0.015534	0.167	2416
0.015366	0.167	2417
0.010815	0.168	2418
0.009897	0.168	2419
0.00798	0.169	2420
0.004988	0.169	2421
0.002447	0.17	2422
0.002144	0.17	2423
0.000739	0.17	2424
-0.00094	0.171	2425
-0.00154	0.171	2426
-0.00384	0.172	2427
-0.00617	0.172	2428
-0.00729	0.173	2429
-0.00971	0.173	2430
-0.01591	0.175	2431
-0.01718	0.175	2432
-0.02049	0.176	2433
-0.02408	0.177	2434
-0.02438	0.177	2435
-0.02529	0.177	2436
-0.02531	0.177	2437
-0.02813	0.178	2438
-0.02944	0.179	2439
-0.03018	0.179	2440
-0.03077	0.179	2441
-0.03532	0.18	2442
-0.0359	0.18	2443
-0.03843	0.181	2444
-0.03851	0.181	2445
-0.03912	0.181	2446
-0.04006	0.181	2447
-0.04108	0.182	2448
-0.04751	0.184	2449
-0.05537	0.186	2450
-0.05728	0.186	2451
-0.06167	0.187	2452
-0.06627	0.189	2453
-0.0678	0.189	2454
-0.06795	0.189	2455
-0.06813	0.189	2456
-0.06816	0.189	2457
-0.0693	0.19	2458
-0.07072	0.19	2459
-0.07417	0.191	2460
-0.07535	0.191	2461
-0.07616	0.192	2462
-0.07624	0.192	2463
-0.07624	0.192	2464
-0.07654	0.192	2465
-0.07729	0.192	2466
-0.08006	0.193	2467
-0.0812	0.193	2468
-0.08126	0.193	2469
-0.08374	0.194	2470
-0.08429	0.194	2471
-0.08468	0.194	2472
-0.08524	0.194	2473
-0.08616	0.194	2474
-0.08684	0.195	2475
-0.08714	0.195	2476
-0.08878	0.195	2477
-0.0895	0.195	2478
-0.08995	0.196	2479
-0.09052	0.196	2480
-0.09139	0.196	2481
-0.09181	0.196	2482
-0.09749	0.198	2483
-0.09835	0.198	2484
-0.10235	0.199	2485
-0.1065	0.2	2486
-0.1077	0.201	2487
-0.1096	0.201	2488
-0.10991	0.201	2489
-0.11232	0.202	2490
-0.11592	0.203	2491
-0.11838	0.204	2492
-0.11806	0.204	2493
-0.11826	0.204	2494
-0.11946	0.204	2495
-0.1185	0.204	2496
-0.12272	0.205	2497
-0.12167	0.205	2498
-0.12258	0.205	2499
-0.12633	0.206	2500
-0.12392	0.206	2501
-0.12607	0.206	2502
-0.1261	0.206	2503
-0.12726	0.207	2504
-0.12803	0.207	2505
-0.13235	0.208	2506
-0.13014	0.208	2507
-0.13306	0.208	2508
-0.13256	0.208	2509
-0.13557	0.209	2510
-0.13479	0.209	2511
-0.13368	0.209	2512
-0.13865	0.21	2513
-0.13833	0.21	2514
-0.13817	0.21	2515
-0.14118	0.211	2516
-0.14106	0.211	2517
-0.14357	0.212	2518
-0.14572	0.212	2519
-0.14441	0.212	2520
-0.1494	0.213	2521
-0.15206	0.214	2522
-0.15805	0.216	2523
-0.15698	0.216	2524
-0.15987	0.217	2525
-0.16152	0.217	2526
-0.1606	0.217	2527
-0.1648	0.218	2528
-0.1632	0.218	2529
-0.16697	0.219	2530
-0.16992	0.22	2531
-0.17149	0.22	2532
-0.17219	0.221	2533
-0.17493	0.221	2534
-0.17754	0.222	2535
-0.17695	0.222	2536
-0.18002	0.223	2537
-0.17833	0.223	2538
-0.18	0.223	2539
-0.18155	0.224	2540
-0.18126	0.224	2541
-0.18222	0.224	2542
-0.18135	0.224	2543
-0.1831	0.224	2544
-0.18693	0.225	2545
-0.18606	0.225	2546
-0.18769	0.226	2547
-0.19639	0.228	2548
-0.19701	0.229	2549
-0.19672	0.229	2550
-0.20228	0.23	2551
-0.20028	0.23	2552
-0.20365	0.231	2553
-0.20334	0.231	2554
-0.20597	0.232	2555
-0.21087	0.233	2556
-0.21168	0.233	2557
-0.21052	0.233	2558
-0.21142	0.233	2559
-0.20899	0.233	2560
-0.21146	0.233	2561
-0.21159	0.233	2562
-0.21133	0.233	2563
-0.21037	0.233	2564
-0.21401	0.234	2565
-0.2127	0.234	2566
-0.21596	0.235	2567
-0.2182	0.236	2568
-0.22055	0.236	2569
-0.22288	0.237	2570
-0.2212	0.237	2571
-0.2245	0.238	2572
-0.22482	0.238	2573
-0.22538	0.238	2574
-0.22849	0.239	2575
-0.23015	0.24	2576
-0.23038	0.24	2577
-0.23069	0.24	2578
-0.22999	0.24	2579
-0.23182	0.24	2580
-0.23479	0.241	2581
-0.23619	0.242	2582
-0.24075	0.243	2583
-0.24237	0.244	2584
-0.24221	0.244	2585
-0.24665	0.245	2586
-0.24581	0.245	2587
-0.24863	0.246	2588
-0.25003	0.246	2589
-0.25223	0.247	2590
-0.2506	0.247	2591
-0.25495	0.248	2592
-0.25871	0.249	2593
-0.25823	0.249	2594
-0.25983	0.25	2595
-0.25987	0.25	2596
-0.26411	0.251	2597
-0.26184	0.251	2598
-0.26327	0.251	2599
-0.26626	0.252	2600
-0.26902	0.253	2601
-0.27311	0.254	2602
-0.27596	0.255	2603
-0.27404	0.255	2604
-0.27792	0.256	2605
-0.27747	0.256	2606
-0.28119	0.257	2607
-0.2805	0.257	2608
-0.28318	0.258	2609
-0.28213	0.258	2610
-0.28438	0.258	2611
-0.28231	0.258	2612
-0.28253	0.258	2613
-0.28274	0.258	2614
-0.28375	0.258	2615
-0.28852	0.26	2616
-0.28904	0.26	2617
-0.29027	0.261	2618
-0.29218	0.261	2619
-0.29198	0.261	2620
-0.2922	0.261	2621
-0.2939	0.262	2622
-0.29723	0.263	2623
-0.29715	0.263	2624
-0.29926	0.264	2625
-0.30382	0.265	2626
-0.30157	0.265	2627
-0.30697	0.267	2628
-0.3112	0.268	2629
-0.31009	0.268	2630
-0.31204	0.268	2631
-0.31517	0.27	2632
-0.31678	0.27	2633
-0.3166	0.27	2634
-0.31672	0.27	2635
-0.31603	0.27	2636
-0.31923	0.271	2637
-0.32005	0.271	2638
-0.31827	0.271	2639
-0.32149	0.272	2640
-0.32153	0.272	2641
-0.32397	0.273	2642
-0.32348	0.273	2643
-0.32671	0.274	2644
-0.3265	0.274	2645
-0.3292	0.275	2646
-0.32834	0.275	2647
-0.3295	0.275	2648
-0.33159	0.276	2649
-0.33543	0.277	2650
-0.33437	0.277	2651
-0.33562	0.277	2652
-0.33804	0.278	2653
-0.33639	0.278	2654
-0.34159	0.279	2655
-0.33996	0.279	2656
-0.34388	0.28	2657
-0.34262	0.28	2658
-0.34176	0.28	2659
-0.3447	0.281	2660
-0.3463	0.281	2661
-0.3463	0.281	2662
-0.34937	0.282	2663
-0.34921	0.282	2664
-0.35206	0.283	2665
-0.35476	0.284	2666
-0.35506	0.285	2667
-0.35683	0.285	2668
-0.35584	0.285	2669
-0.35952	0.286	2670
-0.36029	0.287	2671
-0.36245	0.287	2672
-0.36154	0.287	2673
-0.36143	0.287	2674
-0.36062	0.287	2675
-0.36061	0.287	2676
-0.36447	0.288	2677
-0.36303	0.288	2678
-0.36791	0.29	2679
-0.36906	0.29	2680
-0.37126	0.291	2681
-0.37061	0.291	2682
-0.3723	0.291	2683
-0.37427	0.292	2684
-0.37297	0.292	2685
-0.38047	0.294	2686
-0.38013	0.294	2687
-0.37927	0.294	2688
-0.38192	0.295	2689
-0.38181	0.295	2690
-0.3808	0.295	2691
-0.38306	0.295	2692
-0.38675	0.297	2693
-0.38895	0.298	2694
-0.38933	0.298	2695
-0.39125	0.299	2696
-0.39295	0.299	2697
-0.39246	0.299	2698
-0.39185	0.299	2699
-0.39401	0.3	2700
-0.3937	0.3	2701
-0.3933	0.3	2702
-0.39809	0.301	2703
-0.40184	0.303	2704
-0.40537	0.304	2705
-0.40757	0.305	2706
-0.40784	0.305	2707
-0.40623	0.305	2708
-0.41115	0.307	2709
-0.41222	0.307	2710
-0.41295	0.307	2711
-0.41428	0.308	2712
-0.41383	0.308	2713
-0.41683	0.309	2714
-0.41889	0.31	2715
-0.42053	0.31	2716
-0.42161	0.311	2717
-0.4216	0.311	2718
-0.42211	0.311	2719
-0.42595	0.313	2720
-0.42627	0.313	2721
-0.42846	0.314	2722
-0.42848	0.314	2723
-0.43154	0.315	2724
-0.43248	0.315	2725
-0.43513	0.316	2726
-0.43472	0.316	2727
-0.4357	0.317	2728
-0.43688	0.317	2729
-0.4363	0.317	2730
-0.43742	0.317	2731
-0.43541	0.317	2732
-0.43646	0.317	2733
-0.43812	0.318	2734
-0.43929	0.318	2735
-0.43884	0.318	2736
-0.44126	0.319	2737
-0.44184	0.319	2738
-0.44022	0.319	2739
-0.44318	0.32	2740
-0.44398	0.32	2741
-0.44516	0.321	2742
-0.44761	0.322	2743
-0.44972	0.322	2744
-0.4484	0.322	2745
-0.45074	0.323	2746
-0.45173	0.323	2747
-0.45027	0.323	2748
-0.45452	0.324	2749
-0.45292	0.324	2750
-0.45466	0.325	2751
-0.45547	0.325	2752
-0.45691	0.325	2753
-0.45715	0.326	2754
-0.45817	0.326	2755
-0.46077	0.327	2756
-0.46293	0.328	2757
-0.46385	0.328	2758
-0.46484	0.329	2759
-0.46607	0.329	2760
-0.4674	0.33	2761
-0.47071	0.331	2762
-0.46932	0.331	2763
-0.47028	0.331	2764
-0.46931	0.331	2765
-0.47136	0.332	2766
-0.47223	0.332	2767
-0.47174	0.332	2768
-0.47475	0.333	2769
-0.47612	0.334	2770
-0.47587	0.334	2771
-0.47806	0.334	2772
-0.47607	0.334	2773
-0.4802	0.335	2774
-0.48027	0.335	2775
-0.4782	0.335	2776
-0.48202	0.336	2777
-0.48343	0.337	2778
-0.48328	0.337	2779
-0.48318	0.337	2780
-0.48595	0.338	2781
-0.48628	0.338	2782
-0.48712	0.338	2783
-0.48638	0.338	2784
-0.48794	0.339	2785
-0.48861	0.339	2786
-0.49028	0.34	2787
-0.4945	0.342	2788
-0.49538	0.342	2789
-0.49752	0.343	2790
-0.50032	0.344	2791
-0.50101	0.344	2792
-0.50113	0.344	2793
-0.49954	0.344	2794
-0.50215	0.345	2795
-0.50298	0.345	2796
-0.50796	0.347	2797
-0.50702	0.347	2798
-0.50858	0.348	2799
-0.51178	0.349	2800
-0.51201	0.349	2801
-0.51162	0.349	2802
-0.51252	0.349	2803
-0.51355	0.35	2804
-0.51473	0.35	2805
-0.51271	0.35	2806
-0.51307	0.35	2807
-0.51469	0.35	2808
-0.51481	0.35	2809
-0.51895	0.352	2810
-0.52016	0.353	2811
-0.51983	0.353	2812
-0.52198	0.354	2813
-0.52345	0.354	2814
-0.52449	0.355	2815
-0.52495	0.355	2816
-0.52545	0.355	2817
-0.52506	0.355	2818
-0.52631	0.356	2819
-0.52665	0.356	2820
-0.52938	0.357	2821
-0.52962	0.357	2822
-0.53225	0.358	2823
-0.5341	0.359	2824
-0.5406	0.362	2825
-0.5399	0.362	2826
-0.54517	0.364	2827
-0.54791	0.365	2828
-0.54777	0.365	2829
-0.54839	0.366	2830
-0.55208	0.367	2831
-0.55272	0.367	2832
-0.55188	0.367	2833
-0.5549	0.368	2834
-0.55406	0.368	2835
-0.55398	0.368	2836
-0.55458	0.368	2837
-0.55563	0.369	2838
-0.55507	0.369	2839
-0.56147	0.371	2840
-0.5597	0.371	2841
-0.56106	0.371	2842
-0.56015	0.371	2843
-0.55977	0.371	2844
-0.5594	0.371	2845
-0.56294	0.372	2846
-0.56289	0.372	2847
-0.56477	0.373	2848
-0.56458	0.373	2849
-0.56566	0.373	2850
-0.5672	0.374	2851
-0.56737	0.374	2852
-0.56767	0.374	2853
-0.56787	0.374	2854
-0.56825	0.375	2855
-0.56945	0.375	2856
-0.56821	0.375	2857
-0.57344	0.377	2858
-0.5731	0.377	2859
-0.57534	0.378	2860
-0.57795	0.379	2861
-0.57751	0.379	2862
-0.57804	0.379	2863
-0.58043	0.38	2864
-0.58253	0.381	2865
-0.58272	0.381	2866
-0.58256	0.381	2867
-0.58398	0.382	2868
-0.5866	0.383	2869
-0.58531	0.383	2870
-0.58594	0.383	2871
-0.58643	0.383	2872
-0.58694	0.383	2873
-0.58855	0.384	2874
-0.58854	0.384	2875
-0.58759	0.384	2876
-0.59168	0.386	2877
-0.59399	0.387	2878
-0.59611	0.388	2879
-0.59592	0.388	2880
-0.5965	0.388	2881
-0.59734	0.388	2882
-0.60076	0.39	2883
-0.60063	0.39	2884
-0.60123	0.39	2885
-0.60185	0.39	2886
-0.6024	0.391	2887
-0.60315	0.391	2888
-0.60359	0.391	2889
-0.60608	0.392	2890
-0.60491	0.392	2891
-0.60635	0.392	2892
-0.60526	0.392	2893
-0.61045	0.394	2894
-0.60856	0.394	2895
-0.61344	0.396	2896
-0.61448	0.396	2897
-0.61299	0.396	2898
-0.61266	0.396	2899
-0.61617	0.397	2900
-0.61677	0.397	2901
-0.61486	0.397	2902
-0.61491	0.397	2903
-0.61695	0.398	2904
-0.62053	0.399	2905
-0.62212	0.4	2906
-0.62173	0.4	2907
-0.62423	0.401	2908
-0.62502	0.401	2909
-0.62429	0.401	2910
-0.62342	0.401	2911
-0.62699	0.402	2912
-0.62526	0.402	2913
-0.63139	0.405	2914
-0.632	0.405	2915
-0.63484	0.406	2916
-0.63386	0.406	2917
-0.63418	0.406	2918
-0.63537	0.406	2919
-0.63415	0.406	2920
-0.63519	0.406	2921
-0.63405	0.406	2922
-0.63705	0.407	2923
-0.63602	0.407	2924
-0.63556	0.407	2925
-0.63863	0.408	2926
-0.64048	0.409	2927
-0.63968	0.409	2928
-0.64094	0.409	2929
-0.64241	0.41	2930
-0.64209	0.41	2931
-0.64645	0.412	2932
-0.64598	0.412	2933
-0.64718	0.412	2934
-0.65122	0.414	2935
-0.65217	0.415	2936
-0.65192	0.415	2937
-0.65494	0.416	2938
-0.65481	0.416	2939
-0.65516	0.416	2940
-0.65676	0.417	2941
-0.65639	0.417	2942
-0.6565	0.417	2943
-0.65776	0.417	2944
-0.65881	0.418	2945
-0.65789	0.418	2946
-0.65971	0.418	2947
-0.66181	0.419	2948
-0.66118	0.419	2949
-0.66095	0.419	2950
-0.66265	0.42	2951
-0.66441	0.421	2952
-0.66505	0.421	2953
-0.66391	0.421	2954
-0.66639	0.422	2955
-0.67149	0.424	2956
-0.67013	0.424	2957
-0.67091	0.424	2958
-0.67143	0.424	2959
-0.66988	0.424	2960
-0.67257	0.425	2961
-0.67338	0.425	2962
-0.67367	0.425	2963
-0.67188	0.425	2964
-0.67429	0.426	2965
-0.67615	0.427	2966
-0.67839	0.428	2967
-0.67927	0.428	2968
-0.67957	0.428	2969
-0.68057	0.429	2970
-0.6811	0.429	2971
-0.68051	0.429	2972
-0.68375	0.43	2973
-0.68294	0.43	2974
-0.68454	0.431	2975
-0.68469	0.431	2976
-0.6842	0.431	2977
-0.68463	0.431	2978
-0.68751	0.432	2979
-0.68928	0.433	2980
-0.6881	0.433	2981
-0.69084	0.434	2982
-0.69121	0.434	2983
-0.69287	0.435	2984
-0.69743	0.437	2985
-0.69803	0.438	2986
-0.69868	0.438	2987
-0.69892	0.438	2988
-0.70026	0.439	2989
-0.70182	0.44	2990
-0.70159	0.44	2991
-0.70376	0.441	2992
-0.70432	0.441	2993
-0.7045	0.441	2994
-0.70432	0.441	2995
-0.70662	0.442	2996
-0.70852	0.443	2997
-0.70799	0.443	2998
-0.70979	0.444	2999
-0.71132	0.445	3000
-0.71236	0.445	3001
-0.713	0.445	3002
-0.7147	0.446	3003
-0.71426	0.446	3004
-0.7138	0.446	3005
-0.71504	0.446	3006
-0.71582	0.447	3007
-0.71686	0.447	3008
-0.71867	0.448	3009
-0.71905	0.449	3010
-0.72062	0.449	3011
-0.72148	0.45	3012
-0.72149	0.45	3013
-0.72374	0.451	3014
-0.72449	0.451	3015
-0.72681	0.453	3016
-0.72836	0.453	3017
-0.72758	0.453	3018
-0.72927	0.454	3019
-0.73026	0.454	3020
-0.72881	0.454	3021
-0.72954	0.454	3022
-0.73156	0.455	3023
-0.73181	0.455	3024
-0.73295	0.456	3025
-0.73429	0.456	3026
-0.73537	0.457	3027
-0.73581	0.457	3028
-0.73814	0.458	3029
-0.73695	0.458	3030
-0.73845	0.459	3031
-0.73842	0.459	3032
-0.74153	0.46	3033
-0.74177	0.46	3034
-0.74133	0.46	3035
-0.74156	0.46	3036
-0.74284	0.461	3037
-0.74256	0.461	3038
-0.74708	0.463	3039
-0.74739	0.463	3040
-0.74811	0.464	3041
-0.75076	0.465	3042
-0.75128	0.465	3043
-0.74966	0.465	3044
-0.75128	0.465	3045
-0.75612	0.468	3046
-0.75619	0.468	3047
-0.75559	0.468	3048
-0.75675	0.468	3049
-0.75851	0.469	3050
-0.75728	0.469	3051
-0.75854	0.469	3052
-0.76088	0.47	3053
-0.76013	0.47	3054
-0.75945	0.47	3055
-0.76263	0.471	3056
-0.76206	0.471	3057
-0.76277	0.471	3058
-0.76592	0.473	3059
-0.76536	0.473	3060
-0.76562	0.473	3061
-0.76537	0.473	3062
-0.76781	0.474	3063
-0.76709	0.474	3064
-0.76716	0.474	3065
-0.76834	0.474	3066
-0.77026	0.475	3067
-0.77178	0.476	3068
-0.77186	0.476	3069
-0.77134	0.476	3070
-0.77275	0.477	3071
-0.776	0.479	3072
-0.77687	0.479	3073
-0.77931	0.48	3074
-0.77962	0.48	3075
-0.7796	0.48	3076
-0.77969	0.48	3077
-0.78088	0.481	3078
-0.78428	0.483	3079
-0.78633	0.484	3080
-0.78598	0.484	3081
-0.79345	0.488	3082
-0.79445	0.488	3083
-0.79422	0.488	3084
-0.79362	0.488	3085
-0.79463	0.489	3086
-0.79637	0.49	3087
-0.79732	0.49	3088
-0.79792	0.49	3089
-0.8	0.491	3090
-0.79877	0.491	3091
-0.80002	0.491	3092
-0.80062	0.492	3093
-0.80337	0.493	3094
-0.80225	0.493	3095
-0.80464	0.494	3096
-0.80494	0.494	3097
-0.80468	0.494	3098
-0.80637	0.495	3099
-0.8067	0.495	3100
-0.80722	0.495	3101
-0.80749	0.496	3102
-0.80902	0.496	3103
-0.80738	0.496	3104
-0.81224	0.498	3105
-0.81151	0.498	3106
-0.8122	0.498	3107
-0.81249	0.498	3108
-0.81562	0.5	3109
-0.81509	0.5	3110
-0.81604	0.5	3111
-0.81776	0.501	3112
-0.81656	0.501	3113
-0.81775	0.501	3114
-0.81764	0.501	3115
-0.81851	0.502	3116
-0.81907	0.502	3117
-0.81974	0.502	3118
-0.81852	0.502	3119
-0.82023	0.503	3120
-0.82241	0.504	3121
-0.82605	0.506	3122
-0.8265	0.506	3123
-0.82847	0.507	3124
-0.83075	0.508	3125
-0.83223	0.509	3126
-0.83356	0.51	3127
-0.83433	0.51	3128
-0.83522	0.511	3129
-0.83934	0.513	3130
-0.84132	0.514	3131
-0.84041	0.514	3132
-0.84236	0.515	3133
-0.8448	0.516	3134
-0.8445	0.516	3135
-0.84618	0.517	3136
-0.84819	0.518	3137
-0.84933	0.519	3138
-0.85001	0.519	3139
-0.84992	0.519	3140
-0.85079	0.52	3141
-0.85435	0.521	3142
-0.85404	0.521	3143
-0.85274	0.521	3144
-0.85553	0.522	3145
-0.8548	0.522	3146
-0.85499	0.522	3147
-0.85509	0.522	3148
-0.85698	0.523	3149
-0.85776	0.523	3150
-0.85621	0.523	3151
-0.8571	0.523	3152
-0.8592	0.524	3153
-0.8611	0.525	3154
-0.86163	0.526	3155
-0.8643	0.527	3156
-0.86612	0.528	3157
-0.86764	0.529	3158
-0.87022	0.53	3159
-0.86919	0.53	3160
-0.86913	0.53	3161
-0.87036	0.53	3162
-0.86988	0.53	3163
-0.87196	0.531	3164
-0.87079	0.531	3165
-0.87548	0.533	3166
-0.87571	0.534	3167
-0.87679	0.534	3168
-0.87681	0.534	3169
-0.87715	0.534	3170
-0.87811	0.535	3171
-0.87899	0.535	3172
-0.87876	0.535	3173
-0.88041	0.536	3174
-0.87983	0.536	3175
-0.88111	0.537	3176
-0.88641	0.54	3177
-0.88705	0.54	3178
-0.8877	0.54	3179
-0.8892	0.541	3180
-0.89024	0.542	3181
-0.89362	0.544	3182
-0.89452	0.544	3183
-0.89386	0.544	3184
-0.89385	0.544	3185
-0.89581	0.545	3186
-0.89717	0.546	3187
-0.89863	0.547	3188
-0.90179	0.548	3189
-0.90258	0.549	3190
-0.90479	0.55	3191
-0.9071	0.551	3192
-0.91134	0.554	3193
-0.91208	0.554	3194
-0.91149	0.554	3195
-0.91296	0.555	3196
-0.91704	0.557	3197
-0.91955	0.559	3198
-0.92108	0.559	3199
-0.91959	0.559	3200
-0.92256	0.56	3201
-0.92291	0.561	3202
-0.92296	0.561	3203
-0.9242	0.561	3204
-0.92402	0.561	3205
-0.92566	0.562	3206
-0.92585	0.562	3207
-0.92532	0.562	3208
-0.9291	0.564	3209
-0.92987	0.565	3210
-0.93793	0.569	3211
-0.93706	0.569	3212
-0.93906	0.57	3213
-0.94058	0.571	3214
-0.94023	0.571	3215
-0.94187	0.572	3216
-0.94762	0.575	3217
-0.94956	0.576	3218
-0.94916	0.576	3219
-0.95375	0.578	3220
-0.95769	0.581	3221
-0.96922	0.587	3222
-0.96782	0.587	3223
-0.968	0.587	3224
-0.97608	0.592	3225
-0.9798	0.594	3226
-0.98684	0.598	3227
-0.99246	0.601	3228
