logp	R	ID
-3.3249	0.046	2113
-3.3251	0.046	2114
-3.32531	0.047	2115
-3.32552	0.047	2116
-3.32572	0.047	2117
-3.32593	0.047	2118
-3.32613	0.047	2119
-3.32634	0.047	2120
-3.32654	0.048	2121
-3.32675	0.048	2122
-3.32695	0.048	2123
-3.32715	0.049	2124
-3.32736	0.049	2125
-3.32756	0.05	2126
-3.32777	0.05	2127
-3.32797	0.05	2128
-3.32818	0.05	2129
-3.32838	0.05	2130
-3.32858	0.05	2131
-3.32879	0.05	2132
-3.32899	0.05	2133
-3.32919	0.051	2134
-3.3294	0.052	2135
-3.3296	0.052	2136
-3.3298	0.052	2137
-3.33001	0.053	2138
-3.33021	0.053	2139
-3.33041	0.053	2140
-3.33062	0.054	2141
-3.33082	0.054	2142
-3.33102	0.054	2143
-3.33122	0.055	2144
-3.33143	0.055	2145
-3.33163	0.055	2146
-3.33183	0.055	2147
-3.33203	0.056	2148
-3.33224	0.056	2149
-3.33244	0.057	2150
-3.33264	0.057	2151
-3.33284	0.057	2152
-3.33304	0.058	2153
-3.33325	0.058	2154
-3.33345	0.058	2155
-3.33365	0.058	2156
-3.33385	0.058	2157
-3.33405	0.058	2158
-3.33425	0.058	2159
-3.33445	0.059	2160
-3.33465	0.059	2161
-3.33486	0.059	2162
-3.33506	0.059	2163
-3.33526	0.059	2164
-3.33546	0.059	2165
-3.33566	0.061	2166
-3.33586	0.061	2167
-3.33606	0.061	2168
-3.33626	0.061	2169
-3.33646	0.061	2170
-3.33666	0.062	2171
-3.33686	0.062	2172
-3.33706	0.062	2173
-3.33726	0.062	2174
-3.33746	0.062	2175
-3.33766	0.063	2176
-3.33786	0.063	2177
-3.33806	0.064	2178
-3.33826	0.064	2179
-3.33846	0.064	2180
-3.33866	0.064	2181
-3.33885	0.065	2182
-3.33905	0.065	2183
-3.33925	0.066	2184
-3.33945	0.066	2185
-3.33965	0.067	2186
-3.33985	0.067	2187
-3.34005	0.067	2188
-3.34025	0.068	2189
-3.34044	0.068	2190
-3.34064	0.068	2191
-3.34084	0.068	2192
-3.34104	0.069	2193
-3.34124	0.069	2194
-3.34143	0.069	2195
-3.34163	0.069	2196
-3.34183	0.069	2197
-3.34203	0.07	2198
-3.34223	0.07	2199
-3.34242	0.071	2200
-3.34262	0.071	2201
-3.34282	0.072	2202
-3.34301	0.072	2203
-3.34321	0.072	2204
-3.34341	0.072	2205
-3.34361	0.073	2206
-3.3438	0.073	2207
-3.344	0.073	2208
-3.3442	0.073	2209
-3.34439	0.073	2210
-3.34459	0.073	2211
-3.34479	0.073	2212
-3.34498	0.074	2213
-3.34518	0.075	2214
-3.34537	0.075	2215
-3.34557	0.075	2216
-3.34577	0.076	2217
-3.34596	0.076	2218
-3.34616	0.076	2219
-3.34635	0.076	2220
-3.34655	0.076	2221
-3.34674	0.077	2222
-3.34694	0.077	2223
-3.34713	0.077	2224
-3.34733	0.077	2225
-3.34753	0.077	2226
-3.34772	0.077	2227
-3.34792	0.077	2228
-3.34811	0.077	2229
-3.3483	0.078	2230
-3.3485	0.079	2231
-3.34869	0.079	2232
-3.34889	0.079	2233
-3.34908	0.08	2234
-3.34928	0.08	2235
-3.34947	0.08	2236
-3.34967	0.081	2237
-3.34986	0.081	2238
-3.35005	0.081	2239
-3.35025	0.082	2240
-3.35044	0.083	2241
-3.35064	0.083	2242
-3.35083	0.083	2243
-3.35102	0.083	2244
-3.35122	0.084	2245
-3.35141	0.084	2246
-3.3516	0.084	2247
-3.3518	0.084	2248
-3.35199	0.084	2249
-3.35218	0.084	2250
-3.35238	0.085	2251
-3.35257	0.085	2252
-3.35276	0.086	2253
-3.35295	0.086	2254
-3.35315	0.087	2255
-3.35334	0.087	2256
-3.35353	0.087	2257
-3.35372	0.088	2258
-3.35392	0.088	2259
-3.35411	0.088	2260
-3.3543	0.089	2261
-3.35449	0.09	2262
-3.35468	0.091	2263
-3.35488	0.092	2264
-3.35507	0.093	2265
-3.35526	0.093	2266
-3.35545	0.093	2267
-3.35564	0.094	2268
-3.35583	0.094	2269
-3.35603	0.095	2270
-3.35622	0.095	2271
-3.35641	0.095	2272
-3.3566	0.096	2273
-3.35679	0.096	2274
-3.35698	0.096	2275
-3.35717	0.097	2276
-3.35736	0.097	2277
-3.35755	0.097	2278
-3.35774	0.098	2279
-3.35793	0.098	2280
-3.35813	0.099	2281
-3.35832	0.099	2282
-3.35851	0.099	2283
-3.3587	0.099	2284
-3.35889	0.099	2285
-3.35908	0.099	2286
-3.35927	0.1	2287
-3.35946	0.1	2288
-3.35965	0.1	2289
-3.35984	0.1	2290
-3.36003	0.1	2291
-3.36021	0.101	2292
-3.3604	0.101	2293
-3.36059	0.101	2294
-3.36078	0.101	2295
-3.36097	0.102	2296
-3.36116	0.102	2297
-3.36135	0.102	2298
-3.36154	0.103	2299
-3.36173	0.103	2300
-3.36192	0.103	2301
-3.36211	0.104	2302
-3.36229	0.104	2303
-3.36248	0.104	2304
-3.36267	0.104	2305
-3.36286	0.106	2306
-3.36305	0.106	2307
-3.36324	0.107	2308
-3.36342	0.107	2309
-3.36361	0.108	2310
-3.3638	0.109	2311
-3.36399	0.11	2312
-3.36418	0.11	2313
-3.36436	0.11	2314
-3.36455	0.11	2315
-3.36474	0.11	2316
-3.36493	0.11	2317
-3.36511	0.11	2318
-3.3653	0.111	2319
-3.36549	0.111	2320
-3.36568	0.112	2321
-3.36586	0.112	2322
-3.36605	0.112	2323
-3.36624	0.113	2324
-3.36642	0.113	2325
-3.36661	0.115	2326
-3.3668	0.116	2327
-3.36698	0.116	2328
-3.36717	0.116	2329
-3.36736	0.116	2330
-3.36754	0.116	2331
-3.36773	0.117	2332
-3.36791	0.117	2333
-3.3681	0.117	2334
-3.36829	0.117	2335
-3.36847	0.118	2336
-3.36866	0.118	2337
-3.36884	0.118	2338
-3.36903	0.118	2339
-3.36922	0.118	2340
-3.3694	0.119	2341
-3.36959	0.119	2342
-3.36977	0.119	2343
-3.36996	0.119	2344
-3.37014	0.12	2345
-3.37033	0.12	2346
-3.37051	0.12	2347
-3.3707	0.121	2348
-3.37088	0.121	2349
-3.37107	0.121	2350
-3.37125	0.122	2351
-3.37144	0.122	2352
-3.37162	0.122	2353
-3.37181	0.122	2354
-3.37199	0.123	2355
-3.37218	0.124	2356
-3.37236	0.124	2357
-3.37254	0.124	2358
-3.37273	0.124	2359
-3.37291	0.125	2360
-3.3731	0.125	2361
-3.37328	0.126	2362
-3.37346	0.126	2363
-3.37365	0.126	2364
-3.37383	0.126	2365
-3.37401	0.126	2366
-3.3742	0.127	2367
-3.37438	0.127	2368
-3.37457	0.127	2369
-3.37475	0.127	2370
-3.37493	0.128	2371
-3.37511	0.128	2372
-3.3753	0.128	2373
-3.37548	0.128	2374
-3.37566	0.128	2375
-3.37585	0.128	2376
-3.37603	0.129	2377
-3.37621	0.129	2378
-3.37639	0.13	2379
-3.37658	0.13	2380
-3.37676	0.13	2381
-3.37694	0.131	2382
-3.37712	0.132	2383
-3.37731	0.132	2384
-3.37749	0.132	2385
-3.37767	0.133	2386
-3.37785	0.133	2387
-3.37803	0.134	2388
-3.37822	0.134	2389
-3.3784	0.134	2390
-3.37858	0.134	2391
-3.37876	0.134	2392
-3.37894	0.134	2393
-3.37912	0.135	2394
-3.37931	0.135	2395
-3.37949	0.135	2396
-3.37967	0.135	2397
-3.37985	0.135	2398
-3.38003	0.136	2399
-3.38021	0.136	2400
-3.38039	0.136	2401
-3.38057	0.137	2402
-3.38075	0.137	2403
-3.38093	0.137	2404
-3.38112	0.137	2405
-3.3813	0.137	2406
-3.38148	0.138	2407
-3.38166	0.138	2408
-3.38184	0.138	2409
-3.38202	0.138	2410
-3.3822	0.138	2411
-3.38238	0.138	2412
-3.38256	0.138	2413
-3.38274	0.138	2414
-3.38292	0.139	2415
-3.3831	0.139	2416
-3.38328	0.139	2417
-3.38346	0.139	2418
-3.38364	0.139	2419
-3.38382	0.14	2420
-3.38399	0.14	2421
-3.38417	0.14	2422
-3.38435	0.141	2423
-3.38453	0.141	2424
-3.38471	0.141	2425
-3.38489	0.141	2426
-3.38507	0.142	2427
-3.38525	0.142	2428
-3.38543	0.142	2429
-3.38561	0.142	2430
-3.38578	0.142	2431
-3.38596	0.143	2432
-3.38614	0.144	2433
-3.38632	0.144	2434
-3.3865	0.144	2435
-3.38668	0.145	2436
-3.38686	0.145	2437
-3.38703	0.146	2438
-3.38721	0.146	2439
-3.38739	0.147	2440
-3.38757	0.147	2441
-3.38775	0.148	2442
-3.38792	0.148	2443
-3.3881	0.149	2444
-3.38828	0.149	2445
-3.38846	0.15	2446
-3.38863	0.15	2447
-3.38881	0.151	2448
-3.38899	0.151	2449
-3.38917	0.151	2450
-3.38934	0.151	2451
-3.38952	0.152	2452
-3.3897	0.152	2453
-3.38987	0.152	2454
-3.39005	0.153	2455
-3.39023	0.153	2456
-3.39041	0.153	2457
-3.39058	0.153	2458
-3.39076	0.153	2459
-3.39094	0.154	2460
-3.39111	0.154	2461
-3.39129	0.155	2462
-3.39146	0.155	2463
-3.39164	0.155	2464
-3.39182	0.155	2465
-3.39199	0.155	2466
-3.39217	0.156	2467
-3.39235	0.157	2468
-3.39252	0.157	2469
-3.3927	0.158	2470
-3.39287	0.158	2471
-3.39305	0.158	2472
-3.39322	0.158	2473
-3.3934	0.158	2474
-3.39358	0.158	2475
-3.39375	0.159	2476
-3.39393	0.159	2477
-3.3941	0.16	2478
-3.39428	0.161	2479
-3.39445	0.161	2480
-3.39463	0.162	2481
-3.3948	0.162	2482
-3.39498	0.162	2483
-3.39515	0.162	2484
-3.39533	0.163	2485
-3.3955	0.163	2486
-3.39568	0.163	2487
-3.39585	0.163	2488
-3.39602	0.163	2489
-3.3962	0.164	2490
-3.39637	0.164	2491
-3.39655	0.164	2492
-3.39672	0.164	2493
-3.3969	0.165	2494
-3.39707	0.165	2495
-3.39724	0.165	2496
-3.39742	0.166	2497
-3.39759	0.166	2498
-3.39777	0.167	2499
-3.39794	0.167	2500
-3.39811	0.168	2501
-3.39829	0.168	2502
-3.39846	0.168	2503
-3.39863	0.168	2504
-3.39881	0.169	2505
-3.39898	0.169	2506
-3.39915	0.169	2507
-3.39933	0.169	2508
-3.3995	0.17	2509
-3.39967	0.171	2510
-3.39985	0.171	2511
-3.40002	0.172	2512
-3.40019	0.172	2513
-3.40037	0.172	2514
-3.40054	0.173	2515
-3.40071	0.173	2516
-3.40088	0.173	2517
-3.40106	0.173	2518
-3.40123	0.174	2519
-3.4014	0.174	2520
-3.40157	0.174	2521
-3.40175	0.175	2522
-3.40192	0.175	2523
-3.40209	0.175	2524
-3.40226	0.176	2525
-3.40243	0.177	2526
-3.40261	0.177	2527
-3.40278	0.177	2528
-3.40295	0.177	2529
-3.40312	0.177	2530
-3.40329	0.177	2531
-3.40346	0.178	2532
-3.40364	0.178	2533
-3.40381	0.178	2534
-3.40398	0.178	2535
-3.40415	0.178	2536
-3.40432	0.178	2537
-3.40449	0.178	2538
-3.40466	0.178	2539
-3.40483	0.179	2540
-3.405	0.18	2541
-3.40518	0.181	2542
-3.40535	0.181	2543
-3.40552	0.182	2544
-3.40569	0.182	2545
-3.40586	0.182	2546
-3.40603	0.182	2547
-3.4062	0.182	2548
-3.40637	0.182	2549
-3.40654	0.184	2550
-3.40671	0.184	2551
-3.40688	0.184	2552
-3.40705	0.185	2553
-3.40722	0.185	2554
-3.40739	0.186	2555
-3.40756	0.186	2556
-3.40773	0.189	2557
-3.4079	0.189	2558
-3.40807	0.189	2559
-3.40824	0.189	2560
-3.40841	0.189	2561
-3.40858	0.189	2562
-3.40875	0.189	2563
-3.40892	0.19	2564
-3.40909	0.19	2565
-3.40926	0.19	2566
-3.40943	0.19	2567
-3.4096	0.192	2568
-3.40976	0.192	2569
-3.40993	0.192	2570
-3.4101	0.192	2571
-3.41027	0.192	2572
-3.41044	0.192	2573
-3.41061	0.192	2574
-3.41078	0.193	2575
-3.41095	0.193	2576
-3.41111	0.193	2577
-3.41128	0.194	2578
-3.41145	0.194	2579
-3.41162	0.195	2580
-3.41179	0.195	2581
-3.41196	0.195	2582
-3.41212	0.195	2583
-3.41229	0.195	2584
-3.41246	0.197	2585
-3.41263	0.197	2586
-3.4128	0.198	2587
-3.41296	0.198	2588
-3.41313	0.198	2589
-3.4133	0.198	2590
-3.41347	0.198	2591
-3.41363	0.198	2592
-3.4138	0.199	2593
-3.41397	0.199	2594
-3.41414	0.199	2595
-3.4143	0.199	2596
-3.41447	0.199	2597
-3.41464	0.2	2598
-3.41481	0.2	2599
-3.41497	0.2	2600
-3.41514	0.2	2601
-3.41531	0.201	2602
-3.41547	0.201	2603
-3.41564	0.201	2604
-3.41581	0.201	2605
-3.41597	0.201	2606
-3.41614	0.201	2607
-3.41631	0.201	2608
-3.41647	0.202	2609
-3.41664	0.202	2610
-3.41681	0.202	2611
-3.41697	0.203	2612
-3.41714	0.203	2613
-3.41731	0.204	2614
-3.41747	0.205	2615
-3.41764	0.205	2616
-3.4178	0.205	2617
-3.41797	0.206	2618
-3.41814	0.206	2619
-3.4183	0.206	2620
-3.41847	0.206	2621
-3.41863	0.207	2622
-3.4188	0.208	2623
-3.41896	0.209	2624
-3.41913	0.209	2625
-3.41929	0.209	2626
-3.41946	0.21	2627
-3.41963	0.21	2628
-3.41979	0.21	2629
-3.41996	0.21	2630
-3.42012	0.211	2631
-3.42029	0.211	2632
-3.42045	0.211	2633
-3.42062	0.211	2634
-3.42078	0.212	2635
-3.42095	0.213	2636
-3.42111	0.213	2637
-3.42127	0.213	2638
-3.42144	0.213	2639
-3.4216	0.214	2640
-3.42177	0.214	2641
-3.42193	0.214	2642
-3.4221	0.214	2643
-3.42226	0.215	2644
-3.42243	0.215	2645
-3.42259	0.216	2646
-3.42275	0.216	2647
-3.42292	0.216	2648
-3.42308	0.216	2649
-3.42325	0.216	2650
-3.42341	0.217	2651
-3.42357	0.217	2652
-3.42374	0.218	2653
-3.4239	0.218	2654
-3.42406	0.219	2655
-3.42423	0.22	2656
-3.42439	0.22	2657
-3.42455	0.221	2658
-3.42472	0.221	2659
-3.42488	0.221	2660
-3.42504	0.221	2661
-3.42521	0.222	2662
-3.42537	0.222	2663
-3.42553	0.222	2664
-3.4257	0.223	2665
-3.42586	0.224	2666
-3.42602	0.225	2667
-3.42619	0.225	2668
-3.42635	0.225	2669
-3.42651	0.225	2670
-3.42667	0.225	2671
-3.42684	0.226	2672
-3.427	0.226	2673
-3.42716	0.227	2674
-3.42732	0.227	2675
-3.42749	0.228	2676
-3.42765	0.228	2677
-3.42781	0.229	2678
-3.42797	0.229	2679
-3.42813	0.229	2680
-3.4283	0.229	2681
-3.42846	0.229	2682
-3.42862	0.229	2683
-3.42878	0.229	2684
-3.42894	0.229	2685
-3.42911	0.229	2686
-3.42927	0.229	2687
-3.42943	0.23	2688
-3.42959	0.23	2689
-3.42975	0.23	2690
-3.42991	0.23	2691
-3.43008	0.23	2692
-3.43024	0.231	2693
-3.4304	0.231	2694
-3.43056	0.232	2695
-3.43072	0.233	2696
-3.43088	0.233	2697
-3.43104	0.234	2698
-3.4312	0.235	2699
-3.43136	0.235	2700
-3.43152	0.235	2701
-3.43169	0.235	2702
-3.43185	0.235	2703
-3.43201	0.236	2704
-3.43217	0.236	2705
-3.43233	0.237	2706
-3.43249	0.237	2707
-3.43265	0.237	2708
-3.43281	0.238	2709
-3.43297	0.238	2710
-3.43313	0.238	2711
-3.43329	0.239	2712
-3.43345	0.24	2713
-3.43361	0.241	2714
-3.43377	0.241	2715
-3.43393	0.242	2716
-3.43409	0.242	2717
-3.43425	0.242	2718
-3.43441	0.242	2719
-3.43457	0.243	2720
-3.43473	0.243	2721
-3.43489	0.243	2722
-3.43505	0.244	2723
-3.43521	0.244	2724
-3.43537	0.244	2725
-3.43553	0.245	2726
-3.43569	0.245	2727
-3.43584	0.245	2728
-3.436	0.246	2729
-3.43616	0.246	2730
-3.43632	0.247	2731
-3.43648	0.248	2732
-3.43664	0.249	2733
-3.4368	0.249	2734
-3.43696	0.249	2735
-3.43712	0.249	2736
-3.43727	0.249	2737
-3.43743	0.249	2738
-3.43759	0.249	2739
-3.43775	0.25	2740
-3.43791	0.25	2741
-3.43807	0.25	2742
-3.43823	0.25	2743
-3.43838	0.251	2744
-3.43854	0.251	2745
-3.4387	0.251	2746
-3.43886	0.252	2747
-3.43902	0.252	2748
-3.43917	0.252	2749
-3.43933	0.252	2750
-3.43949	0.253	2751
-3.43965	0.253	2752
-3.43981	0.254	2753
-3.43996	0.255	2754
-3.44012	0.256	2755
-3.44028	0.256	2756
-3.44044	0.256	2757
-3.44059	0.256	2758
-3.44075	0.256	2759
-3.44091	0.256	2760
-3.44107	0.257	2761
-3.44122	0.257	2762
-3.44138	0.258	2763
-3.44154	0.258	2764
-3.4417	0.26	2765
-3.44185	0.26	2766
-3.44201	0.261	2767
-3.44217	0.261	2768
-3.44232	0.261	2769
-3.44248	0.262	2770
-3.44264	0.262	2771
-3.44279	0.262	2772
-3.44295	0.263	2773
-3.44311	0.263	2774
-3.44326	0.263	2775
-3.44342	0.264	2776
-3.44358	0.265	2777
-3.44373	0.266	2778
-3.44389	0.266	2779
-3.44404	0.267	2780
-3.4442	0.267	2781
-3.44436	0.267	2782
-3.44451	0.268	2783
-3.44467	0.268	2784
-3.44483	0.269	2785
-3.44498	0.269	2786
-3.44514	0.269	2787
-3.44529	0.27	2788
-3.44545	0.27	2789
-3.4456	0.27	2790
-3.44576	0.271	2791
-3.44592	0.271	2792
-3.44607	0.271	2793
-3.44623	0.271	2794
-3.44638	0.271	2795
-3.44654	0.271	2796
-3.44669	0.272	2797
-3.44685	0.273	2798
-3.447	0.273	2799
-3.44716	0.273	2800
-3.44731	0.273	2801
-3.44747	0.274	2802
-3.44762	0.275	2803
-3.44778	0.275	2804
-3.44793	0.275	2805
-3.44809	0.277	2806
-3.44824	0.277	2807
-3.4484	0.278	2808
-3.44855	0.278	2809
-3.44871	0.278	2810
-3.44886	0.278	2811
-3.44902	0.279	2812
-3.44917	0.279	2813
-3.44932	0.279	2814
-3.44948	0.279	2815
-3.44963	0.28	2816
-3.44979	0.281	2817
-3.44994	0.281	2818
-3.4501	0.281	2819
-3.45025	0.281	2820
-3.4504	0.282	2821
-3.45056	0.283	2822
-3.45071	0.283	2823
-3.45086	0.283	2824
-3.45102	0.283	2825
-3.45117	0.285	2826
-3.45133	0.287	2827
-3.45148	0.288	2828
-3.45163	0.288	2829
-3.45179	0.29	2830
-3.45194	0.29	2831
-3.45209	0.29	2832
-3.45225	0.29	2833
-3.4524	0.291	2834
-3.45255	0.292	2835
-3.45271	0.292	2836
-3.45286	0.293	2837
-3.45301	0.293	2838
-3.45317	0.293	2839
-3.45332	0.294	2840
-3.45347	0.295	2841
-3.45362	0.295	2842
-3.45378	0.295	2843
-3.45393	0.296	2844
-3.45408	0.296	2845
-3.45423	0.296	2846
-3.45439	0.296	2847
-3.45454	0.297	2848
-3.45469	0.297	2849
-3.45484	0.297	2850
-3.455	0.297	2851
-3.45515	0.297	2852
-3.4553	0.298	2853
-3.45545	0.298	2854
-3.45561	0.299	2855
-3.45576	0.299	2856
-3.45591	0.299	2857
-3.45606	0.299	2858
-3.45621	0.299	2859
-3.45637	0.299	2860
-3.45652	0.3	2861
-3.45667	0.3	2862
-3.45682	0.3	2863
-3.45697	0.3	2864
-3.45712	0.301	2865
-3.45728	0.301	2866
-3.45743	0.301	2867
-3.45758	0.301	2868
-3.45773	0.302	2869
-3.45788	0.302	2870
-3.45803	0.303	2871
-3.45818	0.303	2872
-3.45834	0.304	2873
-3.45849	0.304	2874
-3.45864	0.305	2875
-3.45879	0.305	2876
-3.45894	0.305	2877
-3.45909	0.305	2878
-3.45924	0.306	2879
-3.45939	0.307	2880
-3.45954	0.307	2881
-3.45969	0.307	2882
-3.45984	0.307	2883
-3.46	0.308	2884
-3.46015	0.308	2885
-3.4603	0.309	2886
-3.46045	0.309	2887
-3.4606	0.309	2888
-3.46075	0.312	2889
-3.4609	0.312	2890
-3.46105	0.312	2891
-3.4612	0.313	2892
-3.46135	0.313	2893
-3.4615	0.314	2894
-3.46165	0.314	2895
-3.4618	0.316	2896
-3.46195	0.316	2897
-3.4621	0.316	2898
-3.46225	0.317	2899
-3.4624	0.317	2900
-3.46255	0.318	2901
-3.4627	0.318	2902
-3.46285	0.318	2903
-3.463	0.319	2904
-3.46315	0.319	2905
-3.4633	0.319	2906
-3.46345	0.32	2907
-3.46359	0.32	2908
-3.46374	0.32	2909
-3.46389	0.32	2910
-3.46404	0.32	2911
-3.46419	0.32	2912
-3.46434	0.321	2913
-3.46449	0.321	2914
-3.46464	0.321	2915
-3.46479	0.322	2916
-3.46494	0.322	2917
-3.46509	0.323	2918
-3.46523	0.325	2919
-3.46538	0.327	2920
-3.46553	0.327	2921
-3.46568	0.328	2922
-3.46583	0.329	2923
-3.46598	0.329	2924
-3.46613	0.329	2925
-3.46627	0.33	2926
-3.46642	0.33	2927
-3.46657	0.33	2928
-3.46672	0.33	2929
-3.46687	0.331	2930
-3.46702	0.331	2931
-3.46716	0.332	2932
-3.46731	0.334	2933
-3.46746	0.335	2934
-3.46761	0.336	2935
-3.46776	0.336	2936
-3.4679	0.336	2937
-3.46805	0.336	2938
-3.4682	0.336	2939
-3.46835	0.337	2940
-3.4685	0.337	2941
-3.46864	0.337	2942
-3.46879	0.338	2943
-3.46894	0.338	2944
-3.46909	0.338	2945
-3.46923	0.339	2946
-3.46938	0.34	2947
-3.46953	0.34	2948
-3.46967	0.34	2949
-3.46982	0.342	2950
-3.46997	0.342	2951
-3.47012	0.342	2952
-3.47026	0.343	2953
-3.47041	0.343	2954
-3.47056	0.343	2955
-3.4707	0.344	2956
-3.47085	0.344	2957
-3.471	0.344	2958
-3.47114	0.344	2959
-3.47129	0.345	2960
-3.47144	0.346	2961
-3.47159	0.346	2962
-3.47173	0.347	2963
-3.47188	0.347	2964
-3.47202	0.347	2965
-3.47217	0.347	2966
-3.47232	0.348	2967
-3.47246	0.349	2968
-3.47261	0.349	2969
-3.47276	0.349	2970
-3.4729	0.349	2971
-3.47305	0.349	2972
-3.47319	0.35	2973
-3.47334	0.35	2974
-3.47349	0.352	2975
-3.47363	0.353	2976
-3.47378	0.353	2977
-3.47392	0.354	2978
-3.47407	0.355	2979
-3.47422	0.356	2980
-3.47436	0.356	2981
-3.47451	0.356	2982
-3.47465	0.356	2983
-3.4748	0.356	2984
-3.47494	0.357	2985
-3.47509	0.357	2986
-3.47524	0.357	2987
-3.47538	0.357	2988
-3.47553	0.358	2989
-3.47567	0.359	2990
-3.47582	0.359	2991
-3.47596	0.359	2992
-3.47611	0.361	2993
-3.47625	0.361	2994
-3.4764	0.361	2995
-3.47654	0.362	2996
-3.47669	0.362	2997
-3.47683	0.362	2998
-3.47698	0.363	2999
-3.47712	0.363	3000
-3.47727	0.363	3001
-3.47741	0.363	3002
-3.47756	0.364	3003
-3.4777	0.364	3004
-3.47784	0.365	3005
-3.47799	0.365	3006
-3.47813	0.366	3007
-3.47828	0.367	3008
-3.47842	0.367	3009
-3.47857	0.368	3010
-3.47871	0.368	3011
-3.47885	0.368	3012
-3.479	0.368	3013
-3.47914	0.368	3014
-3.47929	0.368	3015
-3.47943	0.369	3016
-3.47958	0.369	3017
-3.47972	0.369	3018
-3.47986	0.37	3019
-3.48001	0.37	3020
-3.48015	0.37	3021
-3.48029	0.371	3022
-3.48044	0.371	3023
-3.48058	0.371	3024
-3.48073	0.371	3025
-3.48087	0.371	3026
-3.48101	0.372	3027
-3.48116	0.372	3028
-3.4813	0.372	3029
-3.48144	0.372	3030
-3.48159	0.372	3031
-3.48173	0.373	3032
-3.48187	0.373	3033
-3.48202	0.374	3034
-3.48216	0.374	3035
-3.4823	0.374	3036
-3.48244	0.374	3037
-3.48259	0.375	3038
-3.48273	0.375	3039
-3.48287	0.375	3040
-3.48302	0.376	3041
-3.48316	0.376	3042
-3.4833	0.376	3043
-3.48344	0.376	3044
-3.48359	0.376	3045
-3.48373	0.376	3046
-3.48387	0.376	3047
-3.48401	0.377	3048
-3.48416	0.377	3049
-3.4843	0.377	3050
-3.48444	0.378	3051
-3.48458	0.378	3052
-3.48473	0.379	3053
-3.48487	0.38	3054
-3.48501	0.38	3055
-3.48515	0.38	3056
-3.4853	0.38	3057
-3.48544	0.381	3058
-3.48558	0.381	3059
-3.48572	0.381	3060
-3.48586	0.381	3061
-3.48601	0.381	3062
-3.48615	0.381	3063
-3.48629	0.382	3064
-3.48643	0.383	3065
-3.48657	0.383	3066
-3.48671	0.383	3067
-3.48686	0.384	3068
-3.487	0.384	3069
-3.48714	0.384	3070
-3.48728	0.384	3071
-3.48742	0.385	3072
-3.48756	0.385	3073
-3.4877	0.386	3074
-3.48785	0.386	3075
-3.48799	0.386	3076
-3.48813	0.387	3077
-3.48827	0.387	3078
-3.48841	0.388	3079
-3.48855	0.388	3080
-3.48869	0.389	3081
-3.48883	0.39	3082
-3.48897	0.392	3083
-3.48911	0.392	3084
-3.48926	0.392	3085
-3.4894	0.392	3086
-3.48954	0.393	3087
-3.48968	0.393	3088
-3.48982	0.394	3089
-3.48996	0.394	3090
-3.4901	0.394	3091
-3.49024	0.394	3092
-3.49038	0.396	3093
-3.49052	0.396	3094
-3.49066	0.396	3095
-3.4908	0.398	3096
-3.49094	0.398	3097
-3.49108	0.398	3098
-3.49122	0.398	3099
-3.49136	0.398	3100
-3.4915	0.4	3101
-3.49164	0.4	3102
-3.49178	0.4	3103
-3.49192	0.4	3104
-3.49206	0.401	3105
-3.4922	0.401	3106
-3.49234	0.402	3107
-3.49248	0.405	3108
-3.49262	0.406	3109
-3.49276	0.406	3110
-3.4929	0.406	3111
-3.49304	0.406	3112
-3.49318	0.407	3113
-3.49332	0.407	3114
-3.49346	0.407	3115
-3.4936	0.407	3116
-3.49374	0.408	3117
-3.49388	0.408	3118
-3.49402	0.408	3119
-3.49415	0.409	3120
-3.49429	0.409	3121
-3.49443	0.409	3122
-3.49457	0.409	3123
-3.49471	0.409	3124
-3.49485	0.41	3125
-3.49499	0.41	3126
-3.49513	0.41	3127
-3.49527	0.41	3128
-3.49541	0.41	3129
-3.49554	0.411	3130
-3.49568	0.412	3131
-3.49582	0.413	3132
-3.49596	0.414	3133
-3.4961	0.415	3134
-3.49624	0.415	3135
-3.49638	0.416	3136
-3.49651	0.416	3137
-3.49665	0.416	3138
-3.49679	0.417	3139
-3.49693	0.417	3140
-3.49707	0.42	3141
-3.49721	0.42	3142
-3.49734	0.42	3143
-3.49748	0.42	3144
-3.49762	0.421	3145
-3.49776	0.421	3146
-3.4979	0.422	3147
-3.49803	0.423	3148
-3.49817	0.423	3149
-3.49831	0.423	3150
-3.49845	0.424	3151
-3.49859	0.424	3152
-3.49872	0.425	3153
-3.49886	0.425	3154
-3.499	0.425	3155
-3.49914	0.426	3156
-3.49927	0.426	3157
-3.49941	0.426	3158
-3.49955	0.426	3159
-3.49969	0.427	3160
-3.49982	0.427	3161
-3.49996	0.427	3162
-3.5001	0.428	3163
-3.50024	0.428	3164
-3.50037	0.428	3165
-3.50051	0.429	3166
-3.50065	0.431	3167
-3.50079	0.432	3168
-3.50092	0.432	3169
-3.50106	0.432	3170
-3.5012	0.433	3171
-3.50133	0.433	3172
-3.50147	0.434	3173
-3.50161	0.435	3174
-3.50174	0.435	3175
-3.50188	0.435	3176
-3.50202	0.436	3177
-3.50215	0.436	3178
-3.50229	0.436	3179
-3.50243	0.437	3180
-3.50256	0.438	3181
-3.5027	0.438	3182
-3.50284	0.439	3183
-3.50297	0.441	3184
-3.50311	0.441	3185
-3.50325	0.442	3186
-3.50338	0.444	3187
-3.50352	0.444	3188
-3.50365	0.445	3189
